GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8888	1	0.39197687	0.359	0.8560378	0.30744794	2064.7	MCM3AP	minichromosome maintenance complex component 3 associated protein
54059	1	0.00343397	0.255	-2.9259583	-0.74537535	205.29	YBEY	ybeY metalloendoribonuclease
54058	1	0.90849794	0.385	0.1149334	0.04430011	82.63	C21orf58	chromosome 21 open reading frame 58
5116	1	0.04261683	0.561	2.0274459	1.13747727	3892.09	PCNT	pericentrin
23181	1	0.55513692	0.398	0.5900801	0.23474815	1686.55	DIP2A	disco interacting protein 2 homolog A
100862692	1	0.88874795	0.53	-0.1398887	-0.07420524	12.08	DIP2A-IT1	DIP2A intronic transcript 1
6285	1	0.01790126	0.251	-2.3676541	-0.5950753	2199.35	S100B	S100 calcium binding protein B
3275	1	0.31750932	0.148	-0.9995893	-0.14799531	1907.14	PRMT2	protein arginine methyltransferase 2
107984037	1	0.08079254	0.926	1.746106	1.61625021	19.51	LOC107984037	uncharacterized LOC107984037
503637	1	0.08585387	0.481	1.7176862	0.8263234	66.73	DUXAP8	double homeobox A pseudogene 8
106480334	1	0.28910668	0.588	1.0600834	0.62319267	11.58	BMS1P22	BMS1 pseudogene 22
387590	1	0.90538781	0.408	0.1188581	0.04854867	72.99	TPTEP1	TPTE pseudogene 1
112268292	1	0.85865848	0.339	-0.1780821	-0.06040852	79.02	LOC112268292	
23783	1	0.0432689	0.294	2.021105	0.59323506	41.11	ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene
100130418	1	0.83617293	0.361	0.2067912	0.07464137	144.1	CECR7	cat eye syndrome chromosome region, candidate 7
23765	1	0.31246487	0.271	1.0100635	0.27394227	393.87	IL17RA	interleukin 17 receptor A
27439	1	0.8549174	0.172	-0.1828479	-0.03138019	273.05	TMEM121B	transmembrane protein 121B
100996342	1	0.10998881	0.603	1.5982434	0.96381012	23.79	LINC01664	long intergenic non-protein coding RNA 1664
27440	1	0.63981447	0.217	0.4679582	0.10159391	240.63	HDHD5	haloacid dehalogenase like hydrolase domain containing 5
100130717	1	0.32440571	0.512	0.9854447	0.50435841	10.87	HDHD5-AS1	HDHD5 antisense RNA 1
51816	1	0.65847528	0.366	-0.4420192	-0.16197945	192.2	ADA2	adenosine deaminase 2
27443	1	0.11890861	0.634	1.559371	0.9882623	781.41	CECR2	CECR2 histone acetyl-lysine reader
83733	1	0.53971338	0.278	-0.6132465	-0.17076434	1245.04	SLC25A18	solute carrier family 25 member 18
105372850	1	0.52133675	0.339	-0.6412862	-0.21731056	103.73	LOC105372850	uncharacterized LOC105372850
101929372	1	0.4597582	0.358	-0.7392451	-0.26475295	184.67	LOC101929372	uncharacterized LOC101929372
529	1	0.67620924	0.38	-0.4176415	-0.1587997	2317.05	ATP6V1E1	ATPase H+ transporting V1 subunit E1
23786	1	0.96628986	0.301	0.042262	0.01272568	1930.91	BCL2L13	BCL2 like 13
637	1	0.73784937	0.352	-0.3347027	-0.11794719	545.64	BID	BH3 interacting domain death agonist
57553	1	0.27108905	0.394	1.1005581	0.43375067	4193.45	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
55670	1	0.64666387	0.182	-0.4584017	-0.08323047	1377.84	PEX26	peroxisomal biogenesis factor 26
51807	1	0.59317499	0.247	0.5342407	0.13192257	474.88	TUBA8	tubulin alpha 8
728229	1	0.07967629	0.559	1.7525674	0.97972486	119.62	TMEM191B	transmembrane protein 191B
728233	1	0.01243574	0.659	2.4995323	1.64799344	604.74	PI4KAP1	phosphatidylinositol 4-kinase alpha pseudogene 1
102725072	1	0.76741402	0.389	0.2957592	0.11517197	14.84	POM121L15P	POM121 transmembrane nucleoporin like 15, pseudogene
8214	1	0.51351289	0.243	-0.6533776	-0.15900416	145.56	DGCR6	DiGeorge syndrome critical region gene 6
5625	1	0.90353231	0.467	0.1212004	0.05664643	534.84	PRODH	proline dehydrogenase 1
26220	1	0.7906708	0.196	0.2654396	0.05197016	917.12	DGCR5	DiGeorge syndrome critical region gene 5
25787	1	0.4511027	0.316	0.7535779	0.23829054	312.46	DGCR9	replaced by ID 26220
26222	1	0.35782754	0.336	0.9195126	0.3091387	33.63	DGCR10	replaced by ID 26220
9993	1	0.8172932	0.181	-0.2310278	-0.04172211	1874.55	DGCR2	DiGeorge syndrome critical region gene 2
25786	1	0.64456901	0.326	-0.46132	-0.15036972	72.61	DGCR11	DiGeorge syndrome critical region gene 11
8220	1	0.88178398	0.3	-0.1487081	-0.04457178	277.43	ESS2	ess-2 splicing factor homolog
23617	1	0.68442068	0.424	-0.4064382	-0.17248045	19.87	TSSK2	testis specific serine kinase 2
100652736	1	0.52915808	0.388	0.6292917	0.24409059	16.05	LINC01311	long intergenic non-protein coding RNA 1311
6576	1	0.01240137	0.198	-2.5005127	-0.49411663	261.93	SLC25A1	solute carrier family 25 member 1
8218	1	0.15299131	0.324	-1.429045	-0.46364784	228.82	CLTCL1	clathrin heavy chain like 1
112268289	1	0.11498548	0.455	-1.576175	-0.71637321	15.01	LOC112268289	uncharacterized LOC112268289
105372859	1	0.79605444	0.271	-0.2584567	-0.07015377	37.9	LOC105372859	uncharacterized LOC105372859
7290	1	0.74227906	0.163	0.3288368	0.0536314	741.58	HIRA	histone cell cycle regulator
64976	1	0.59001883	0.324	0.5388087	0.17465724	192.73	MRPL40	mitochondrial ribosomal protein L40
128977	1	0.63925955	0.271	-0.4687343	-0.12706096	412.45	C22orf39	chromosome 22 open reading frame 39
105372860	1	0.59960049	0.303	-0.5249751	-0.15926669	178.39	UFD1-AS1	UFD1 antisense RNA 1
7353	1	0.8369715	0.217	0.2057688	0.04456184	248.27	UFD1	ubiquitin recognition factor in ER associated degradation 1
8318	1	0.16999296	0.452	1.3722264	0.61979186	12.36	CDC45	cell division cycle 45
7122	1	0.59712665	0.338	-0.528537	-0.17868845	464.2	CLDN5	claudin 5
5413	1	0.84663962	0.209	0.1934078	0.04036143	1832.98	SEPTIN5	septin 5
100526833	1	0.68629517	0.235	0.4038879	0.09483122	2053.5	SEPT5-GP1BB	SEPT5-GP1BB readthrough
2812	1	0.29696265	0.548	1.042969	0.57147592	164.15	GP1BB	glycoprotein Ib platelet subunit beta
6899	1	0.88317999	0.734	0.1469392	0.10786502	18.38	TBX1	T-box transcription factor 1
54584	1	0.93274401	0.238	0.084393	0.02010569	96.61	GNB1L	G protein subunit beta 1 like
79680	1	0.70838479	0.195	-0.3740263	-0.07303828	683.62	RTL10	retrotransposon Gag like 10
10587	1	0.54056558	0.23	-0.611958	-0.14057852	239.07	TXNRD2	thioredoxin reductase 2
1312	1	0.38642812	0.213	-0.8661131	-0.18488431	542.94	COMT	catechol-O-methyltransferase
100616414	1	0.74397837	0.25	-0.3265895	-0.08167313	46.76	MIR4761	microRNA 4761
421	1	0.76285706	0.333	0.3017311	0.10056411	611.18	ARVCF	ARVCF delta catenin family member
128989	1	0.79718851	0.191	0.2569874	0.04902032	574.56	TANGO2	transport and golgi organization 2 homolog
54487	1	0.25236088	0.423	1.1446338	0.48459701	665.38	DGCR8	DGCR8 microprocessor complex subunit
100302197	1	0.5537026	0.459	0.592221	0.27180079	10.65	MIR1306	microRNA 1306
27037	1	0.54603722	0.287	0.6037089	0.1734403	329.28	TRMT2A	tRNA methyltransferase 2 homolog A
5902	1	0.78669833	0.189	0.2706005	0.05105082	547.81	RANBP1	RAN binding protein 1
29801	1	0.57068783	0.46	0.5670388	0.26073029	452.53	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
388849	1	0.37771762	0.646	0.8821095	0.5701119	52.72	CCDC188	coiled-coil domain containing 188
65078	1	0.65343477	0.231	-0.4489957	-0.10389708	255.21	RTN4R	reticulon 4 receptor
105372864	1	0.09799513	0.622	1.6546519	1.02957677	38.05	LOC105372864	
85359	1	0.91937114	0.21	-0.1012259	-0.02126809	311.34	DGCR6L	DiGeorge syndrome critical region gene 6 like
7625	1	0.65941968	0.211	-0.4407145	-0.09285101	298.03	ZNF74	zinc finger protein 74
91179	1	0.28996228	0.511	1.0582044	0.54081348	94.11	SCARF2	scavenger receptor class F member 2
107985588	1	0.95131786	0.499	0.0610519	0.03045642	15.26	LOC107985588	uncharacterized LOC107985588
84861	1	0.81680093	0.138	0.2316615	0.03206805	678.86	KLHL22	kelch like family member 22
101928824	1	0.8566196	0.421	0.1806789	0.07609455	17.1	LOC101928824	uncharacterized LOC101928824
51586	1	0.58948842	0.264	0.5395775	0.14264851	946.39	MED15	mediator complex subunit 15
84222	1	0.56895792	0.357	0.5695869	0.20352688	64.19	TMEM191A	transmembrane protein 191A (pseudogene)
5297	1	0.57332809	0.153	0.5631568	0.0859847	9261.18	PI4KA	phosphatidylinositol 4-kinase alpha
3053	1	0.08561128	0.205	1.719017	0.35303126	97.36	SERPIND1	serpin family D member 1
9342	1	0.50145535	0.173	-0.6722016	-0.11644195	414.54	SNAP29	synaptosome associated protein 29
1399	1	0.21239002	0.263	-1.2470204	-0.32799239	2177.61	CRKL	CRK like proto-oncogene, adaptor protein
101928891	1	0.10656061	0.615	1.613847	0.99321545	21.31	LINC01637	long intergenic non-protein coding RNA 1637
150209	1	0.62545809	0.516	0.4881295	0.2517186	850.47	AIFM3	apoptosis inducing factor mitochondria associated 3
8216	1	0.88394849	0.269	-0.1459657	-0.03926912	985.71	LZTR1	leucine zipper like transcription regulator 1
80764	1	0.89228331	0.174	-0.1354156	-0.02358392	195.8	THAP7	THAP domain containing 7
439931	1	0.96286233	0.328	-0.046562	-0.01525696	60.89	THAP7-AS1	THAP7 antisense RNA 1
113691	1	0.56111926	0.504	0.5811798	0.2927259	55.99	TUBA3FP	tubulin alpha 3f pseudogene
9127	1	0.08000351	0.204	1.7506657	0.35683189	234.68	P2RX6	purinergic receptor P2X 6
6545	1	0.66211823	0.216	-0.4369905	-0.09434192	88.17	SLC7A4	solute carrier family 7 member 4
440799	1	0.24329047	0.496	1.1668017	0.57864126	15.41	P2RX6P	purinergic receptor P2X 6 pseudogene
400891	1	0.85822993	0.626	0.1786278	0.11185673	11.41	LRRC74B	leucine rich repeat containing 74B
400892	1	0.16018319	0.37	-1.4044557	-0.52002898	23.11	BCRP2	BCR pseudogene 2
728441	1	0.06936369	0.623	1.8160435	1.13090484	14.3	GGT2P	gamma-glutamyltransferase 2, pseudogene
29797	1	0.18825822	0.4	-1.3157492	-0.52658101	22.14	POM121L8P	POM121 transmembrane nucleoporin like 8, pseudogene
440804	1	0.65181382	0.418	-0.4512438	-0.18868772	17.78	RIMBP3B	RIMS binding protein 3B
23119	1	0.28018565	0.394	1.0799024	0.42523886	396.18	HIC2	HIC ZBTB transcriptional repressor 2
105377191	1	0.20339218	0.49	1.2719464	0.62376872	29.65	LOC105377191	
645426	1	0.04660306	0.596	1.98989	1.18693347	72.67	TMEM191C	transmembrane protein 191C
375133	1	0.04188771	0.48	2.034634	0.97697569	674.86	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
150221	1	0.70383841	0.446	-0.3801442	-0.16943716	12.57	RIMBP3C	RIMS binding protein 3C
7332	1	0.68313152	0.216	-0.4081936	-0.08807844	1123.87	UBE2L3	ubiquitin conjugating enzyme E2 L3
150223	1	0.81142115	0.274	0.2385931	0.06535541	106.24	YDJC	YdjC chitooligosaccharide deacetylase homolog
164592	1	0.07290409	0.594	1.7934307	1.06570023	12.77	CCDC116	coiled-coil domain containing 116
23753	1	0.9425676	0.535	-0.0720431	-0.038565	42.66	SDF2L1	stromal cell derived factor 2 like 1
23759	1	0.18610337	0.325	1.3221946	0.42914744	842.26	PPIL2	peptidylprolyl isomerase like 2
29799	1	0.47595455	0.182	-0.7128242	-0.12978012	488.98	YPEL1	yippee like 1
5594	1	0.62179949	0.372	-0.4933016	-0.18368397	5535.07	MAPK1	mitogen-activated protein kinase 1
9647	1	0.91280215	0.226	-0.1095048	-0.02475207	751.13	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
100286925	1	0.77876893	0.349	-0.2809237	-0.09817887	103.77	PPM1F-AS1	PPM1F antisense RNA 1
8940	1	0.63689178	0.462	0.4720491	0.21793142	362.22	TOP3B	DNA topoisomerase III beta
105372952	1	0.05290469	0.485	1.9356981	0.93822213	53.88	LOC105372952	uncharacterized LOC105372952
96610	1	0.11251211	0.401	1.5870023	0.63585857	565.53	BMS1P20	BMS1 pseudogene 20
28779	1	0.54133121	0.337	-0.6108012	-0.20592899	43.85	IGLV5-52	immunoglobulin lambda variable 5-52
28820	1	0.46035516	0.562	0.7382622	0.41475698	14.59	IGLV1-51	immunoglobulin lambda variable 1-51
140883	1	0.81246693	0.196	-0.2372447	-0.04650483	336.3	ZNF280B	zinc finger protein 280B
25812	1	0.11583111	0.531	-1.5725152	-0.83565447	29.35	POM121L1P	POM121 transmembrane nucleoporin like 1, pseudogene
27156	1	0.48470664	0.286	0.6987526	0.19970171	30.26	RSPH14	radial spoke head 14 homolog
2781	1	0.49486806	0.167	-0.6825867	-0.11367795	1644.82	GNAZ	G protein subunit alpha z
9609	1	0.70146199	0.257	0.3833477	0.09846573	261.71	RAB36	RAB36, member RAS oncogene family
613	1	0.79201697	0.217	0.2636924	0.05732832	2394.63	BCR	BCR activator of RhoGEF and GTPase
26226	1	0.3275899	0.481	0.9789799	0.47133614	51.06	FBXW4P1	F-box and WD repeat domain containing 4 pseudogene 1
107985554	1	0.16632963	0.515	1.3840941	0.71248444	14.72	LOC107985554	uncharacterized LOC107985554
649264	1	0.32371005	0.57	0.9868625	0.56239505	11.45	CES5AP1	carboxylesterase 5A pseudogene 1
150244	1	0.28167317	0.393	1.0765683	0.42307757	120.55	ZDHHC8BP	ZDHHC8B, pseudogene
107985555	1	0.4699465	0.582	0.7225661	0.4201898	22	CCDC188BP	coiled-coil domain containing 188B, pseudogene
51233	1	0.77990768	0.346	0.2794393	0.09657187	58.43	DRICH1	aspartate rich 1
91316	1	0.10776909	0.559	1.6083019	0.89837652	831.16	GUSBP11	GUSB pseudogene 11
266747	1	0.33694303	0.378	0.9602229	0.36312421	443.67	RGL4	ral guanine nucleotide dissociation stimulator like 4
7621	1	0.14037292	0.487	1.4744037	0.7177846	371.84	ZNF70	zinc finger protein 70
150248	1	0.3928976	0.263	0.8543743	0.22461671	57.19	C22orf15	chromosome 22 open reading frame 15
400916	1	0.27721665	0.255	1.0865932	0.27679555	239.62	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
6598	1	0.25620495	0.255	1.1354067	0.28955493	524.88	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
91319	1	0.4253947	0.409	0.797097	0.32590912	21.26	DERL3	derlin 3
66035	1	0.69692687	0.203	0.3894722	0.07897242	390.85	SLC2A11	solute carrier family 2 member 11
284889	1	0.5045496	0.298	0.6673484	0.19867005	463.35	MIF-AS1	MIF antisense RNA 1
4282	1	0.70604238	0.355	0.3771766	0.13393403	417.38	MIF	macrophage migration inhibitory factor
107985558	1	0.16153175	0.842	1.3999384	1.1791513	76.16	LOC107985558	
653689	1	0.59560322	1.261	-0.5307339	-0.66902397	89.61	GSTT2B	glutathione S-transferase theta 2B
100037417	1	0.28607116	0.193	1.0667801	0.20638739	174.52	DDTL	D-dopachrome tautomerase like
1652	1	0.38236214	0.209	0.8735522	0.18259682	128.51	DDT	D-dopachrome tautomerase
2953	1	0.54275897	0.868	-0.6086462	-0.52842483	51.53	GSTT2	glutathione S-transferase theta 2 (gene/pseudogene)
23523	1	0.59270787	0.244	0.5349161	0.13042622	2332.81	CABIN1	calcineurin binding protein 1
56241	1	0.41088733	0.412	0.8223331	0.33848191	19.28	SUSD2	sushi domain containing 2
2687	1	0.14668661	0.32	1.451335	0.46440193	146.17	GGT5	gamma-glutamyltransferase 5
29774	1	0.92209276	0.558	-0.0977979	-0.05457235	18.04	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
101730217	1	0.26653197	0.391	1.1110845	0.43432158	896.88	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)
23384	1	0.4866923	0.303	0.6955794	0.21081726	1244.07	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
105372960	1	0.53975426	0.421	0.6131846	0.25836138	20.28	LOC105372960	uncharacterized LOC105372960
135	1	0.58636315	0.418	0.5441138	0.22769176	41.15	ADORA2A	adenosine A2a receptor
646023	1	0.35702382	0.487	-0.921051	-0.44858653	28.95	ADORA2A-AS1	ADORA2A antisense RNA 1
51733	1	0.00675265	0.582	2.7088028	1.57537083	17.2	UPB1	beta-ureidopropionase 1
6634	1	0.46448941	0.209	-0.7314744	-0.15266925	1103.78	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
2678	1	0.14624362	0.564	1.4529284	0.81962612	116.62	GGT1	gamma-glutamyltransferase 1
388886	1	0.55724091	0.418	0.5869446	0.24515354	123.42	LRRC75B	leucine rich repeat containing 75B
644165	1	0.59600041	0.536	0.5301609	0.28414743	29.25	BCRP3	BCR pseudogene 3
646074	1	0.50943059	0.441	0.6597246	0.29082604	39.41	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene
129049	1	0.10581739	0.181	1.6172822	0.29269914	1389.45	SGSM1	small G protein signaling modulator 1
255349	1	0.67338959	0.496	0.4215006	0.20912914	14.22	LHFPL7	LHFPL tetraspan subfamily member 7
85379	1	0.61210276	0.21	0.5070742	0.10663719	1454.46	KIAA1671	KIAA1671
100128531	1	0.18470414	0.337	1.3264094	0.44674946	65.03	KIAA1671-AS1	KIAA1671 antisense RNA 1
1417	1	0.52365641	0.331	-0.6377193	-0.21115125	349.15	CRYBB3	crystallin beta B3
1415	1	0.8732975	0.442	-0.1594714	-0.07042939	16.56	CRYBB2	crystallin beta B2
91355	1	0.22317437	0.493	1.2181305	0.60051949	182.69	LRP5L	LDL receptor related protein 5 like (pseudogene)
1416	1	0.29863839	0.372	1.0393577	0.38628513	220.16	CRYBB2P1	crystallin beta B2 pseudogene 1
157	1	0.61820945	0.23	-0.4983896	-0.11484167	2335.51	GRK3	G protein-coupled receptor kinase 3
105372964	1	0.77174379	0.494	-0.2900947	-0.14327939	118.23	LOC105372964	
84700	1	0.83767735	0.527	-0.2048653	-0.10804126	14.21	MYO18B	myosin XVIIIB
23544	1	0.34764142	0.315	-0.939174	-0.2962768	2875.58	SEZ6L	seizure related 6 homolog like
105372974	1	0.34256012	0.313	0.949119	0.29699263	130.61	SEZ6L-AS1	SEZ6L antisense RNA 1
57168	1	0.50981432	0.308	-0.6591268	-0.2031134	181.6	ASPHD2	aspartate beta-hydroxylase domain containing 2
89781	1	0.54215427	0.201	0.6095586	0.12254109	1004.1	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
402055	1	0.61343329	0.173	-0.5051788	-0.08757213	365.26	SRRD	SRR1 domain containing
24144	1	0.69394386	0.186	0.3935086	0.07316072	611.04	TFIP11	tuftelin interacting protein 11
100507599	1	0.62413107	0.294	-0.490004	-0.1441667	75.42	TFIP11-DT	TFIP11 divergent transcript
8459	1	0.73433351	0.354	-0.3393667	-0.12026401	438.56	TPST2	tyrosylprotein sulfotransferase 2
1414	1	0.41510207	0.528	0.814948	0.43063204	9.82	CRYBB1	crystallin beta B1
440823	1	0.18169352	0.248	1.3355588	0.33185422	10106.49	MIAT	myocardial infarction associated transcript
102724827	1	0.17751413	0.312	1.3484486	0.42065701	243.16	MIATNB	MIAT neighbor
105372976	1	0.74315146	0.318	0.3276829	0.10431511	107.5	LOC105372976	
110091768	1	0.69699598	0.403	-0.3893788	-0.1571132	22.39	LOC110091768	uncharacterized LOC110091768
102724900	1	0.13557741	0.454	1.4924645	0.67822176	47.1	LOC102724900	uncharacterized LOC102724900
4330	1	0.79294738	0.238	0.2624852	0.06258534	278.25	MN1	MN1 proto-oncogene, transcriptional regulator
23760	1	0.64090773	0.327	-0.46643	-0.15269955	1059.05	PITPNB	phosphatidylinositol transfer protein beta
284900	1	0.8372531	0.221	0.2054083	0.04530223	341.12	TTC28-AS1	TTC28 antisense RNA 1
23331	1	0.36693664	0.219	0.9022264	0.19728655	1519.13	TTC28	tetratricopeptide repeat domain 28
101929594	1	0.40174386	0.427	-0.8385108	-0.3578193	142.13	LOC101929594	uncharacterized LOC101929594
11200	1	0.91905978	0.409	0.1016181	0.04153298	31.87	CHEK2	checkpoint kinase 2
150274	1	0.82864804	0.245	0.2164358	0.0529569	83.85	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone
150275	1	0.34596759	0.289	-0.9424397	-0.27204844	421.69	CCDC117	coiled-coil domain containing 117
7494	1	0.78788939	0.381	-0.2690524	-0.10256414	369.98	XBP1	X-box binding protein 1
84133	1	0.42781679	0.235	-0.7929331	-0.18643844	967.41	ZNRF3	zinc and ring finger 3
107985549	1	0.98366441	0.658	0.0204751	0.01347935	10.15	LOC107985549	uncharacterized LOC107985549
100874123	1	0.8317451	0.534	-0.212464	-0.11343595	45.93	ZNRF3-AS1	ZNRF3 antisense RNA 1
25770	1	0.57688444	0.552	0.5579413	0.30816262	7.87	C22orf31	chromosome 22 open reading frame 31
83999	1	0.38073163	0.181	-0.876549	-0.15868602	452.55	KREMEN1	kringle containing transmembrane protein 1
101929638	1	0.91168222	0.496	-0.1109169	-0.05502301	27.62	LOC101929638	uncharacterized LOC101929638
129080	1	0.66454249	0.392	0.4336502	0.16996434	311.09	EMID1	EMI domain containing 1
25807	1	0.92846612	0.309	0.0897749	0.02772368	236.26	RHBDD3	rhomboid domain containing 3
2130	1	0.38101328	0.216	0.8760308	0.1888254	2328.41	EWSR1	EWS RNA binding protein 1
10634	1	0.63668956	0.319	-0.4723324	-0.15081193	473.16	GAS2L1	growth arrest specific 2 like 1
10633	1	0.04190862	0.302	2.0344264	0.6137444	172.96	RASL10A	RAS like family 10 member A
162	1	0.51760265	0.149	0.6470453	0.09666129	1724.79	AP1B1	adaptor related protein complex 1 subunit beta 1
5988	1	0.57220395	0.241	-0.5648086	-0.13619188	267.76	RFPL1	ret finger protein like 1
10740	1	0.56055107	0.28	-0.5820232	-0.16285257	991.84	RFPL1S	RFPL1 antisense RNA 1
107985541	1	0.68268541	0.34	0.4088014	0.13917824	258.2	LOC107985541	uncharacterized LOC107985541
4744	1	0.71039145	0.356	-0.3713304	-0.13201041	1597.23	NEFH	neurofilament heavy chain
8563	1	0.33742113	0.307	0.9592732	0.29421489	778.46	THOC5	THO complex subunit 5
8508	1	0.74009317	0.285	-0.33173	-0.09470411	673.4	NIPSNAP1	nipsnap homolog 1
4771	1	0.92451006	0.167	-0.0947542	-0.01580926	1915.92	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
164633	1	0.36769937	0.27	-0.9007912	-0.24316897	85.98	CABP7	calcium binding protein 7
55954	1	0.76912928	0.251	-0.293514	-0.07379535	96.51	ZMAT5	zinc finger matrin-type 5
29796	1	0.94565861	0.362	-0.0681596	-0.02465889	507.86	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X
84164	1	0.06479899	0.387	1.8466424	0.7141376	408.71	ASCC2	activating signal cointegrator 1 complex subunit 2
8897	1	0.55460237	0.112	-0.5908777	-0.06589943	1760.43	MTMR3	myotubularin related protein 3
101929664	1	0.92350945	0.222	0.096014	0.02129041	56.79	HORMAD2-AS1	HORMAD2 and MTMR3 antisense RNA 1
652968	1	0.75798587	0.32	-0.3081268	-0.09871573	96.53	CASTOR1	cytosolic arginine sensor for mTORC1 subunit 1
83874	1	0.32082872	0.238	0.9927563	0.23673117	139	TBC1D10A	TBC1 domain family member 10A
10291	1	0.51129576	0.118	-0.6568214	-0.07751028	1102.68	SF3A1	splicing factor 3a subunit 1
550631	1	0.38089711	0.343	0.8762445	0.30078585	146.79	CCDC157	coiled-coil domain containing 157
85371	1	0.53855904	0.39	0.6149935	0.24015335	85.89	KIAA1656	KIAA1656 protein
200312	1	0.59782632	0.293	0.5275289	0.15474056	278.13	RNF215	ring finger protein 215
23541	1	0.64165648	0.21	0.465384	0.09788876	678.37	SEC14L2	SEC14 like lipid binding 2
105372989	1	0.75161909	0.259	-0.3165052	-0.08193682	75.17	LOC105372989	
51537	1	0.91120136	0.489	-0.1115233	-0.05456724	37.47	MTFP1	mitochondrial fission process 1
730005	1	0.14874486	0.321	-1.4439791	-0.46312376	52.03	SEC14L6	SEC14 like lipid binding 6
9514	1	0.79435507	0.551	0.2606595	0.14360194	194.62	GAL3ST1	galactose-3-O-sulfotransferase 1
23481	1	0.56991934	0.226	0.5681703	0.1282145	445.83	PES1	pescadillo ribosomal biogenesis factor 1
6948	1	0.82525975	0.333	0.2207851	0.07349105	156.53	TCN2	transcobalamin 2
339665	1	0.70017783	0.318	0.3850804	0.12228064	188.45	SLC35E4	solute carrier family 35 member E4
150290	1	0.43727973	0.233	-0.776795	-0.18099416	154.27	DUSP18	dual specificity phosphatase 18
23762	1	0.28606428	0.401	1.0667953	0.42808674	661.36	OSBP2	oxysterol binding protein 2
105372994	1	0.56006995	0.572	0.5827376	0.3334947	64.77	LOC105372994	uncharacterized LOC105372994
107985544	1	0.18883493	0.449	1.3140335	0.58964576	156.78	LOC107985544	uncharacterized LOC107985544
150291	1	0.87976468	0.244	-0.1512675	-0.03685952	58.69	MORC2-AS1	MORC2 antisense RNA 1
22880	1	0.39202397	0.266	0.8559526	0.22725883	696.82	MORC2	MORC family CW-type zinc finger 2
55000	1	0.79980498	0.17	0.2535995	0.04314131	2669.49	TUG1	taurine up-regulated 1
6525	1	0.61773965	0.564	0.4990564	0.28135721	215.11	SMTN	smoothelin
140606	1	0.62358296	0.345	-0.4907787	-0.16954403	332.48	SELENOM	selenoprotein M
27124	1	0.91603702	0.383	0.105427	0.04039606	195.57	INPP5J	inositol polyphosphate-5-phosphatase J
91445	1	0.64891356	0.325	-0.455272	-0.14792707	544.25	RNF185	ring finger protein 185
3985	1	0.14640025	0.253	-1.4523646	-0.36752829	583.44	LIMK2	LIM domain kinase 2
113791	1	0.32708197	0.244	-0.9800084	-0.23911228	815.24	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
105372997	1	0.84918756	0.469	-0.1901551	-0.08916232	18.45	LOC105372997	uncharacterized LOC105372997
23598	1	0.24898127	0.172	-1.1528273	-0.1987103	384.02	PATZ1	POZ/BTB and AT hook containing zinc finger 1
101929760	1	0.96619287	0.488	0.0423836	0.02070011	14.67	PIK3IP1-DT	PIK3IP1 divergent transcript
54944	1	0.80266459	0.281	-0.2499001	-0.07019762	163.81	LINC01521	long intergenic non-protein coding RNA 1521
4733	1	0.57261178	0.214	0.5642092	0.12095375	499.91	DRG1	developmentally regulated GTP binding protein 1
56478	1	0.55774834	0.174	0.5861893	0.10182298	931.45	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
9814	1	0.35738447	0.435	0.9203604	0.40010002	724.7	SFI1	SFI1 centrin binding protein
23761	1	0.65855655	0.18	-0.4419069	-0.07957838	717.4	PISD	phosphatidylserine decarboxylase
102465666	1	0.95580524	0.379	0.0554183	0.02100996	29.44	MIR7109	microRNA 7109
253143	1	0.30015908	0.271	1.0360923	0.2812133	2228.63	PRR14L	proline rich 14 like
9681	1	0.1716177	0.311	1.3670243	0.42564993	671.94	DEPDC5	DEP domain containing 5, GATOR1 subcomplex subunit
105372998	1	0.84491783	0.325	0.1956069	0.06358285	33.53	LOC105372998	uncharacterized LOC105372998
25775	1	0.25457581	0.413	1.1393054	0.47056612	72.24	YWHAH-AS1	YWHAH antisense RNA 1
7533	1	0.89828796	0.339	-0.1278244	-0.04328387	7800.52	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
10739	1	0.20159805	0.332	1.2770119	0.4234406	113.85	RFPL2	ret finger protein like 2
